timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
505.094000,36360,-0.370349,-0.843781,-0.234034,0.143418,-0.201070,-0.226207,0.942249,-0.321425,-0.524968,0.001770,-0.308503,-0.748609,-0.325364,0.488415
505.108400,36361,-0.374327,-0.843321,-0.228437,0.135799,-0.195326,-0.228616,0.944003,-0.323897,-0.524317,0.013241,-0.324556,-0.748445,-0.310331,0.488045
505.122100,36362,-0.378670,-0.842854,-0.223280,0.129011,-0.188546,-0.231625,0.945599,-0.326180,-0.523862,0.025586,-0.346830,-0.748392,-0.290888,0.484771
505.136100,36363,-0.383230,-0.842424,-0.218351,0.123741,-0.180542,-0.234870,0.947063,-0.328888,-0.521744,0.041226,-0.366888,-0.747689,-0.269408,0.483502
505.150000,36364,-0.387568,-0.841946,-0.213408,0.118904,-0.172894,-0.238779,0.948132,-0.330803,-0.518468,0.058102,-0.370918,-0.746744,-0.257378,0.488416
505.163700,36365,-0.392336,-0.841310,-0.208415,0.114933,-0.165133,-0.243449,0.948817,-0.333068,-0.515324,0.075762,-0.361910,-0.744971,-0.251907,0.500582
505.177700,36366,-0.396470,-0.840550,-0.203894,0.111107,-0.158052,-0.248470,0.949177,-0.334875,-0.512964,0.095158,-0.351355,-0.741703,-0.245531,0.515889
505.191400,36367,-0.400714,-0.839543,-0.199569,0.107328,-0.152015,-0.253218,0.949343,-0.335664,-0.509202,0.115851,-0.347657,-0.737576,-0.231472,0.530601
505.205200,36368,-0.405257,-0.838547,-0.195445,0.103462,-0.147042,-0.257169,0.949494,-0.334251,-0.506265,0.138835,-0.353677,-0.732947,-0.206626,0.543146
505.219300,36369,-0.409741,-0.837517,-0.191591,0.099488,-0.143348,-0.260930,0.949457,-0.334667,-0.501781,0.163747,-0.350351,-0.725837,-0.186958,0.561659
505.233000,36370,-0.413882,-0.836462,-0.187798,0.096340,-0.140760,-0.264246,0.949252,-0.332811,-0.497673,0.189473,-0.343503,-0.715284,-0.153696,0.588857
505.246800,36371,-0.417983,-0.835225,-0.183992,0.093796,-0.139876,-0.266690,0.948954,-0.327687,-0.494274,0.215447,-0.337552,-0.701943,-0.124540,0.614674
505.261000,36372,-0.421881,-0.834235,-0.180802,0.091195,-0.139572,-0.269322,0.948509,-0.322126,-0.492058,0.241438,-0.332003,-0.689584,-0.096651,0.636323
505.274700,36373,-0.425692,-0.833217,-0.177787,0.088702,-0.140334,-0.271880,0.947903,-0.313134,-0.490160,0.269151,-0.328397,-0.677734,-0.063938,0.654786
505.288800,36374,-0.429508,-0.832161,-0.174861,0.085650,-0.141757,-0.274365,0.947255,-0.301147,-0.486496,0.298761,-0.321000,-0.666152,-0.025072,0.672735
505.302600,36375,-0.433198,-0.831211,-0.172149,0.082152,-0.143552,-0.277041,0.946516,-0.286147,-0.480709,0.329103,-0.330258,-0.650188,0.016625,0.684039
505.316100,36376,-0.436713,-0.830244,-0.169613,0.079220,-0.145595,-0.279397,0.945761,-0.268509,-0.474635,0.361000,-0.351439,-0.624201,0.046077,0.696233
505.329900,36377,-0.440022,-0.829525,-0.167274,0.076362,-0.148020,-0.281309,0.945053,-0.248961,-0.468747,0.392541,-0.364969,-0.584488,0.074539,0.720843
505.344100,36378,-0.442986,-0.829059,-0.165464,0.072762,-0.151002,-0.282818,0.944414,-0.223752,-0.461775,0.423459,-0.358679,-0.534329,0.097140,0.759214
505.357700,36379,-0.445919,-0.828560,-0.163685,0.069465,-0.153450,-0.284197,0.943854,-0.196305,-0.454013,0.452281,-0.346193,-0.489211,0.121525,0.791236
505.371600,36380,-0.448655,-0.828148,-0.162191,0.066243,-0.155966,-0.285495,0.943281,-0.166664,-0.445278,0.479415,-0.335355,-0.448556,0.148555,0.815025
505.385900,36381,-0.451113,-0.827924,-0.161118,0.062769,-0.157995,-0.286804,0.942784,-0.130286,-0.435280,0.503887,-0.322761,-0.409198,0.171774,0.835988
505.399400,36382,-0.453401,-0.827777,-0.160335,0.059584,-0.159912,-0.288213,0.942238,-0.094414,-0.425974,0.526829,-0.313731,-0.369041,0.197478,0.852282
505.413100,36383,-0.455341,-0.827694,-0.160032,0.056836,-0.161740,-0.289605,0.941668,-0.054546,-0.414586,0.545887,-0.304955,-0.327904,0.225912,0.865127
505.427100,36384,-0.457102,-0.827678,-0.159968,0.054644,-0.163524,-0.290780,0.941127,-0.013755,-0.403404,0.562847,-0.295191,-0.282524,0.244525,0.879346
505.440900,36385,-0.458494,-0.827828,-0.160632,0.052619,-0.164756,-0.291716,0.940738,0.030739,-0.391845,0.575352,-0.283997,-0.234062,0.260390,0.892613
505.454700,36386,-0.459792,-0.828017,-0.161627,0.051135,-0.165984,-0.292461,0.940373,0.077111,-0.379354,0.584334,-0.274735,-0.182151,0.280339,0.901527
505.468900,36387,-0.460930,-0.828433,-0.163100,0.050131,-0.167484,-0.293063,0.939974,0.125214,-0.367431,0.588912,-0.263762,-0.116056,0.300627,0.909167
505.482700,36388,-0.461886,-0.828871,-0.164932,0.049414,-0.168954,-0.294050,0.939440,0.173159,-0.355131,0.588319,-0.245658,-0.035007,0.319046,0.914678
505.496600,36389,-0.462565,-0.829554,-0.167587,0.049794,-0.170281,-0.295065,0.938862,0.219572,-0.343451,0.580863,-0.228177,0.054972,0.328029,0.915047
505.510600,36390,-0.463170,-0.830325,-0.170571,0.050738,-0.171129,-0.296413,0.938233,0.262793,-0.333047,0.567343,-0.216428,0.137408,0.338844,0.905242
505.524300,36391,-0.463592,-0.831122,-0.174089,0.052147,-0.172113,-0.298132,0.937430,0.301518,-0.323541,0.548837,-0.209417,0.207014,0.350358,0.889123
