timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
0.000000,0,-0.237539,-0.840317,0.129023,0.543519,-0.028344,-0.411920,0.730825,-0.123274,-0.564032,0.170811,-0.042350,0.537876,-0.390484,-0.745934
0.014252,1,-0.236868,-0.840769,0.128687,0.545782,-0.032610,-0.406695,0.731886,-0.123268,-0.566182,0.169223,-0.025510,0.541458,-0.408123,-0.734580
0.027924,2,-0.236442,-0.840677,0.127350,0.548560,-0.036227,-0.401787,0.732350,-0.124354,-0.565404,0.174124,-0.013903,0.519618,-0.405623,-0.751847
0.042267,3,-0.235715,-0.840522,0.125816,0.550508,-0.038244,-0.397722,0.733005,-0.126683,-0.564397,0.177839,-0.000370,0.505858,-0.402791,-0.762802
0.055695,4,-0.235392,-0.840563,0.123604,0.553352,-0.039412,-0.394843,0.732358,-0.128881,-0.563686,0.182425,0.004330,0.499470,-0.397220,-0.769888
0.069275,5,-0.234964,-0.841062,0.121883,0.555602,-0.040925,-0.392156,0.732014,-0.131273,-0.563614,0.183899,0.009354,0.505241,-0.397288,-0.766033
0.083252,6,-0.234879,-0.840943,0.119322,0.557983,-0.043010,-0.389559,0.731471,-0.133561,-0.563399,0.185282,0.010884,0.515494,-0.401461,-0.756953
0.097229,7,-0.234724,-0.841728,0.117708,0.560275,-0.045128,-0.386010,0.731473,-0.136060,-0.562603,0.186750,0.024041,0.526251,-0.413326,-0.742728
0.111023,8,-0.234449,-0.841464,0.115282,0.563153,-0.046829,-0.382003,0.731259,-0.138922,-0.561608,0.189027,0.041905,0.535173,-0.428021,-0.727070
0.125183,9,-0.234201,-0.841024,0.112120,0.566351,-0.046195,-0.378681,0.730557,-0.142038,-0.560396,0.193938,0.062752,0.541382,-0.450631,-0.707036
0.139313,10,-0.234027,-0.841471,0.109276,0.569153,-0.044823,-0.377744,0.728948,-0.145214,-0.559334,0.201897,0.077040,0.535082,-0.472814,-0.695844
0.152832,11,-0.234008,-0.841749,0.106273,0.571403,-0.043380,-0.378641,0.726807,-0.148718,-0.556747,0.211596,0.104505,0.524590,-0.492012,-0.686884
0.166412,12,-0.234261,-0.840741,0.102407,0.573546,-0.041602,-0.381002,0.723983,-0.151427,-0.554123,0.222894,0.122388,0.516984,-0.510808,-0.675887
0.180023,13,-0.234785,-0.841315,0.099267,0.575870,-0.040411,-0.383687,0.720781,-0.152557,-0.551830,0.236368,0.138845,0.513151,-0.534939,-0.656688
0.194397,14,-0.235031,-0.841345,0.095699,0.578613,-0.039339,-0.384692,0.718103,-0.152660,-0.549638,0.248977,0.161848,0.513026,-0.556240,-0.633409
