timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
0.000000,0,-0.264289,-0.843945,0.106213,0.433382,-0.150941,-0.317972,0.829633,-0.239967,-0.469162,0.235973,0.280281,0.382883,-0.513018,-0.715302
0.014313,1,-0.264078,-0.842381,0.107917,0.429532,-0.156886,-0.311241,0.833078,-0.242182,-0.466342,0.232086,0.280097,0.393628,-0.498049,-0.720104
0.029266,2,-0.264298,-0.840858,0.109399,0.426053,-0.163436,-0.303197,0.836564,-0.244599,-0.460671,0.228673,0.286389,0.403964,-0.467737,-0.732132
0.042542,3,-0.264561,-0.839595,0.110560,0.422269,-0.167279,-0.298935,0.839253,-0.247357,-0.456541,0.225024,0.302638,0.407705,-0.457927,-0.729719
0.056030,4,-0.265057,-0.838592,0.111414,0.417525,-0.170055,-0.298911,0.841075,-0.248837,-0.454452,0.220994,0.330686,0.401794,-0.470301,-0.712758
0.070313,5,-0.266168,-0.837485,0.111852,0.410409,-0.174473,-0.302030,0.842557,-0.249425,-0.453843,0.215882,0.369569,0.383643,-0.500329,-0.682574
0.084320,6,-0.267306,-0.836171,0.112540,0.402440,-0.180744,-0.303972,0.844379,-0.250460,-0.452373,0.208270,0.400572,0.380613,-0.516089,-0.654468
0.098175,7,-0.269028,-0.834916,0.113157,0.394539,-0.190700,-0.304027,0.845896,-0.251398,-0.448887,0.198946,0.418056,0.392007,-0.512905,-0.639131
0.111725,8,-0.270796,-0.833878,0.113567,0.389573,-0.201165,-0.300097,0.847176,-0.252554,-0.442884,0.187635,0.433593,0.406989,-0.494609,-0.633813
0.124603,9,-0.273236,-0.833404,0.113184,0.389215,-0.214243,-0.289948,0.847668,-0.252512,-0.435292,0.172971,0.452233,0.433509,-0.463232,-0.626875
0.138641,10,-0.275288,-0.832995,0.112509,0.389293,-0.225912,-0.280486,0.847787,-0.252516,-0.429794,0.160069,0.484019,0.443414,-0.447657,-0.607218
0.152710,11,-0.278222,-0.833011,0.109267,0.394243,-0.239813,-0.267098,0.846003,-0.251045,-0.425912,0.146000,0.523868,0.447938,-0.439788,-0.575761
0.166596,12,-0.280513,-0.833193,0.106227,0.397976,-0.251315,-0.257652,0.843843,-0.249581,-0.423633,0.134031,0.557891,0.445945,-0.440230,-0.544140
0.180512,13,-0.282283,-0.834061,0.102556,0.402233,-0.259950,-0.250746,0.841286,-0.246919,-0.422656,0.123311,0.585620,0.446202,-0.440124,-0.514047
0.194611,14,-0.283537,-0.835010,0.099429,0.404734,-0.266668,-0.246773,0.839156,-0.245266,-0.420874,0.113496,0.612416,0.451118,-0.428183,-0.487954
0.208801,15,-0.284678,-0.835904,0.096234,0.405558,-0.273802,-0.244287,0.837185,-0.243506,-0.419242,0.105805,0.634690,0.454813,-0.410146,-0.471269
0.222443,16,-0.286016,-0.836517,0.092485,0.405854,-0.281718,-0.240356,0.835552,-0.240949,-0.419061,0.101701,0.658523,0.460136,-0.385723,-0.453696
0.236572,17,-0.287514,-0.837007,0.089056,0.408227,-0.289012,-0.233418,0.833870,-0.239530,-0.419623,0.098874,0.687100,0.461261,-0.362709,-0.428456
0.249939,18,-0.289142,-0.837758,0.084992,0.411833,-0.296460,-0.225321,0.831707,-0.240792,-0.421333,0.105172,0.701167,0.450328,-0.347543,-0.429865
0.264038,19,-0.290635,-0.838949,0.081424,0.414896,-0.304425,-0.219334,0.828902,-0.243979,-0.423410,0.113006,0.715089,0.435387,-0.334185,-0.432905
0.278351,20,-0.292133,-0.840695,0.076756,0.420729,-0.311383,-0.214521,0.824627,-0.250154,-0.429908,0.129227,0.729683,0.421968,-0.327198,-0.427138
0.292358,21,-0.293463,-0.842151,0.072579,0.425863,-0.317417,-0.209912,0.820868,-0.257536,-0.438465,0.147132,0.740459,0.411130,-0.337498,-0.410838
0.305908,22,-0.294547,-0.843437,0.067738,0.431145,-0.321340,-0.206986,0.817320,-0.268695,-0.451210,0.176419,0.740669,0.393800,-0.378571,-0.391170
0.320038,23,-0.295626,-0.844306,0.063038,0.434087,-0.325405,-0.205249,0.814588,-0.277907,-0.462334,0.205585,0.738206,0.379709,-0.418587,-0.368319
0.333710,24,-0.296982,-0.844993,0.058237,0.436752,-0.330589,-0.203066,0.811617,-0.288206,-0.472647,0.245996,0.718281,0.361634,-0.472736,-0.360297
0.347473,25,-0.298742,-0.845597,0.053317,0.439970,-0.337622,-0.198588,0.808085,-0.296144,-0.478314,0.287199,0.697152,0.338431,-0.511055,-0.371842
0.361420,26,-0.300732,-0.846190,0.048339,0.443848,-0.345952,-0.191806,0.804069,-0.300902,-0.481950,0.332244,0.671410,0.315867,-0.547410,-0.387013
0.375580,27,-0.303048,-0.846659,0.042692,0.449528,-0.356098,-0.182530,0.798625,-0.300305,-0.484722,0.383765,0.639241,0.284374,-0.596820,-0.392821
