timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
0.000000,0,-0.266767,-0.865143,0.042615,0.718861,-0.230379,-0.003972,0.655857,0.074777,-0.447501,0.615595,-0.400688,-0.012692,0.204275,-0.893062
0.014587,1,-0.267965,-0.865289,0.043987,0.718430,-0.231991,-0.002393,0.655769,0.076506,-0.447038,0.617173,-0.397871,-0.027866,0.191844,-0.896726
0.028503,2,-0.268393,-0.865388,0.044328,0.718520,-0.232320,-0.001854,0.655556,0.074121,-0.442471,0.617967,-0.391488,-0.013425,0.184689,-0.901358
0.042053,3,-0.268088,-0.865583,0.043772,0.718729,-0.231373,-0.002991,0.655657,0.068885,-0.433816,0.619530,-0.382198,0.010547,0.183907,-0.905534
0.056152,4,-0.268863,-0.865730,0.044604,0.718690,-0.231051,-0.003921,0.655809,0.063817,-0.424061,0.621633,-0.373470,0.029512,0.183573,-0.908818
0.070068,5,-0.269788,-0.865612,0.045527,0.718590,-0.231085,-0.005108,0.655898,0.058453,-0.412850,0.623242,-0.361656,0.044835,0.164118,-0.916657
0.083801,6,-0.270292,-0.865452,0.044116,0.718600,-0.231285,-0.004573,0.655820,0.052223,-0.399770,0.624466,-0.344296,0.061999,0.113563,-0.929903
0.097595,7,-0.270857,-0.865272,0.044753,0.718620,-0.230915,-0.004575,0.655929,0.047446,-0.386343,0.625721,-0.312215,0.074558,0.066544,-0.944741
0.111572,8,-0.271950,-0.864787,0.045870,0.718656,-0.229173,-0.005811,0.656490,0.042653,-0.370197,0.627075,-0.270679,0.080183,0.017983,-0.959156
0.125794,9,-0.273190,-0.864305,0.046964,0.719363,-0.225250,-0.010451,0.657016,0.040636,-0.351813,0.629121,-0.234163,0.076038,0.027588,-0.968827
0.139893,10,-0.273946,-0.864302,0.047125,0.720527,-0.222028,-0.016427,0.656716,0.040467,-0.330780,0.630405,-0.195340,0.072382,0.071178,-0.975468
0.153259,11,-0.274656,-0.864648,0.046808,0.721801,-0.220181,-0.021706,0.655784,0.040293,-0.308318,0.629336,-0.151591,0.076984,0.112667,-0.978979
0.167114,12,-0.275340,-0.864790,0.045573,0.722753,-0.219468,-0.026485,0.654799,0.038909,-0.286728,0.626120,-0.100777,0.087142,0.131673,-0.982300
0.180847,13,-0.276507,-0.864735,0.045974,0.723295,-0.220197,-0.028125,0.653886,0.036902,-0.265184,0.618737,-0.039052,0.098017,0.131483,-0.985688
0.194885,14,-0.278118,-0.864436,0.046012,0.723066,-0.222268,-0.027168,0.653478,0.034372,-0.248287,0.611952,0.013230,0.094463,0.107553,-0.989613
0.209961,15,-0.279612,-0.864221,0.045913,0.722667,-0.224967,-0.024369,0.653107,0.031256,-0.234259,0.604753,0.061445,0.083314,0.072253,-0.991999
0.223084,16,-0.281268,-0.864054,0.046123,0.722601,-0.227287,-0.023572,0.652405,0.028055,-0.222348,0.597005,0.107115,0.071134,0.039136,-0.990926
0.236755,17,-0.282822,-0.863874,0.046702,0.722831,-0.228266,-0.025011,0.651755,0.025031,-0.211864,0.589315,0.145658,0.063686,0.016869,-0.987139
0.250610,18,-0.284183,-0.863557,0.047319,0.723296,-0.227825,-0.027896,0.651276,0.022011,-0.202966,0.579467,0.175264,0.063208,0.011887,-0.982419
0.264526,19,-0.285332,-0.863401,0.048283,0.723723,-0.226895,-0.030002,0.651033,0.019410,-0.196828,0.568673,0.196617,0.080419,0.033511,-0.976602
0.278381,20,-0.285523,-0.862628,0.048689,0.723128,-0.226653,-0.029569,0.651798,0.017925,-0.192933,0.560168,0.211218,0.100858,0.062701,-0.970198
0.293274,21,-0.285575,-0.861956,0.048909,0.722307,-0.227464,-0.028274,0.652483,0.016618,-0.191219,0.554268,0.220267,0.116328,0.086634,-0.964596
0.306885,22,-0.287059,-0.860870,0.050027,0.720836,-0.228999,-0.027284,0.653614,0.014894,-0.196870,0.551975,0.210924,0.132912,0.106938,-0.962502
0.319885,23,-0.288271,-0.859421,0.049761,0.720075,-0.229691,-0.027166,0.654214,0.012191,-0.200895,0.550254,0.212314,0.142916,0.107997,-0.960643
0.333862,24,-0.288760,-0.859222,0.050556,0.719957,-0.229399,-0.028301,0.654398,0.009081,-0.208921,0.550974,0.204076,0.151336,0.100461,-0.961956
0.348084,25,-0.290215,-0.858857,0.052310,0.719755,-0.227248,-0.033373,0.655132,0.006822,-0.221346,0.555577,0.165838,0.162566,0.103524,-0.967137
0.361267,26,-0.290698,-0.858793,0.052519,0.720032,-0.224609,-0.038051,0.655482,0.005205,-0.231444,0.560077,0.123757,0.175189,0.119670,-0.969367
0.375000,27,-0.290979,-0.858835,0.052305,0.720375,-0.223128,-0.040669,0.655454,0.004618,-0.246586,0.569192,0.052452,0.181150,0.149601,-0.970594
0.388977,28,-0.291506,-0.858912,0.052445,0.720128,-0.224882,-0.038767,0.655241,0.004175,-0.263153,0.578701,-0.012727,0.175655,0.175661,-0.968570
0.403076,29,-0.292751,-0.860343,0.050914,0.719726,-0.227222,-0.034476,0.655115,0.003362,-0.281511,0.587464,-0.069357,0.160050,0.188080,-0.966540
0.417969,30,-0.294869,-0.859927,0.053553,0.718236,-0.230040,-0.031868,0.655898,0.001980,-0.302903,0.594754,-0.119979,0.134358,0.177472,-0.967500
0.431091,31,-0.295860,-0.859631,0.054907,0.717129,-0.231090,-0.030696,0.656796,-0.000023,-0.324345,0.599570,-0.169091,0.119883,0.156834,-0.965629
0.444458,32,-0.295927,-0.859578,0.054998,0.716994,-0.230363,-0.031055,0.657182,-0.002008,-0.348565,0.602124,-0.229428,0.118900,0.131836,-0.956998
0.459290,33,-0.295874,-0.859593,0.054874,0.717079,-0.229344,-0.032289,0.657386,-0.003046,-0.371190,0.603056,-0.287651,0.121071,0.120281,-0.942407
0.472717,34,-0.295959,-0.859564,0.055637,0.716803,-0.228751,-0.033152,0.657850,-0.002510,-0.395056,0.601237,-0.346874,0.121162,0.122419,-0.921961
0.486877,35,-0.295166,-0.859505,0.055717,0.716524,-0.228530,-0.033102,0.658234,-0.001790,-0.416200,0.599375,-0.395550,0.117008,0.131086,-0.901480
0.500244,36,-0.295307,-0.859429,0.056478,0.716108,-0.228711,-0.032550,0.658651,-0.000473,-0.435291,0.596354,-0.431604,0.110449,0.148507,-0.882873
0.514343,37,-0.295443,-0.859283,0.057689,0.715565,-0.228814,-0.031164,0.659272,0.001326,-0.450041,0.593487,-0.446174,0.100125,0.169335,-0.873058
0.528442,38,-0.295318,-0.859292,0.058181,0.715581,-0.228475,-0.030773,0.659391,0.002311,-0.460759,0.591427,-0.445474,0.097875,0.177616,-0.872024
0.542114,39,-0.295173,-0.859386,0.058600,0.715647,-0.227906,-0.030716,0.659519,0.002687,-0.469309,0.588946,-0.441696,0.104297,0.165220,-0.875631
0.556091,40,-0.294993,-0.859749,0.058870,0.715763,-0.226846,-0.031561,0.659719,0.003780,-0.474505,0.585299,-0.436080,0.114620,0.129488,-0.883136
0.570129,41,-0.294835,-0.860198,0.058849,0.716088,-0.225899,-0.032500,0.659645,0.005457,-0.479494,0.583058,-0.438023,0.117441,0.104551,-0.885106
0.583740,42,-0.294688,-0.860403,0.059043,0.716532,-0.225605,-0.032666,0.659255,0.008307,-0.480653,0.583180,-0.432353,0.109205,0.105576,-0.888819
0.598206,43,-0.294316,-0.859860,0.058597,0.716608,-0.225860,-0.032300,0.659104,0.011371,-0.482290,0.584474,-0.433804,0.097136,0.123149,-0.887250
0.611633,44,-0.293928,-0.859461,0.058534,0.716726,-0.226101,-0.031278,0.658941,0.015029,-0.480705,0.586916,-0.433962,0.081618,0.141102,-0.886062
0.625610,45,-0.293622,-0.859384,0.058984,0.717065,-0.227018,-0.028322,0.658392,0.018027,-0.477304,0.589412,-0.425040,0.072255,0.139292,-0.891470
0.639587,46,-0.293964,-0.858129,0.057733,0.717269,-0.226762,-0.027642,0.658286,0.020707,-0.467343,0.592558,-0.402070,0.074400,0.123671,-0.904163
0.653442,47,-0.293843,-0.857954,0.057472,0.717167,-0.226234,-0.028869,0.658526,0.023033,-0.458452,0.595215,-0.384161,0.078064,0.115174,-0.912722
0.667236,48,-0.293636,-0.858020,0.057462,0.717353,-0.225335,-0.029752,0.658592,0.025004,-0.445260,0.598653,-0.363548,0.080545,0.110823,-0.921447
0.680969,49,-0.293877,-0.858451,0.057137,0.717639,-0.224782,-0.030193,0.658450,0.026405,-0.430946,0.602048,-0.342533,0.077984,0.110984,-0.929662
0.694885,50,-0.294101,-0.858974,0.056723,0.718230,-0.224132,-0.030179,0.658028,0.027470,-0.417795,0.604936,-0.323139,0.074063,0.104528,-0.937641
0.708984,51,-0.293842,-0.859421,0.056205,0.719199,-0.222808,-0.030756,0.657392,0.027532,-0.399621,0.607678,-0.288650,0.071570,0.082073,-0.951222
0.723328,52,-0.292981,-0.859439,0.055032,0.720814,-0.220136,-0.033322,0.656398,0.027119,-0.380149,0.609783,-0.243658,0.075858,0.056927,-0.965213
0.737061,53,-0.292761,-0.860083,0.054693,0.722446,-0.218078,-0.036921,0.655096,0.026879,-0.358703,0.611152,-0.192804,0.079880,0.039272,-0.977192
0.750671,54,-0.292617,-0.860479,0.054102,0.724263,-0.216863,-0.040525,0.653278,0.027235,-0.335459,0.611310,-0.136075,0.078560,0.034983,-0.986959
0.764465,55,-0.292419,-0.860761,0.053363,0.725161,-0.216795,-0.043486,0.652112,0.028174,-0.312391,0.610373,-0.079748,0.074805,0.043483,-0.993053
0.778809,56,-0.292161,-0.860966,0.052741,0.726076,-0.216294,-0.045549,0.651119,0.030130,-0.286914,0.606639,-0.017336,0.066911,0.070986,-0.995080
0.792419,57,-0.292143,-0.861627,0.052366,0.727119,-0.215244,-0.046871,0.650209,0.032363,-0.264173,0.602000,0.036738,0.060538,0.097113,-0.992751
0.806824,58,-0.291801,-0.861906,0.051227,0.728496,-0.213099,-0.047752,0.649309,0.035248,-0.242446,0.594556,0.086202,0.052126,0.125976,-0.986905
0.820252,59,-0.291525,-0.861652,0.051580,0.729670,-0.211027,-0.050508,0.648459,0.039394,-0.223762,0.584464,0.127159,0.036145,0.152527,-0.979418
0.833923,60,-0.291534,-0.861617,0.051421,0.730890,-0.210244,-0.052723,0.647161,0.043033,-0.208237,0.575539,0.162380,0.017672,0.171014,-0.971635
0.848023,61,-0.292016,-0.861889,0.051162,0.731880,-0.211505,-0.053529,0.645563,0.045237,-0.200062,0.565234,0.184838,-0.004453,0.182382,-0.965687
0.861572,62,-0.292642,-0.862035,0.051276,0.732554,-0.213934,-0.053586,0.643992,0.045365,-0.192536,0.557309,0.207287,-0.014842,0.184478,-0.960614
0.876038,63,-0.292878,-0.861849,0.051623,0.732589,-0.215370,-0.053093,0.643514,0.042562,-0.189764,0.549894,0.216419,-0.002479,0.180264,-0.959511
0.890015,64,-0.292170,-0.860590,0.050924,0.732433,-0.214883,-0.052680,0.643889,0.037273,-0.189237,0.543761,0.225015,0.034411,0.174172,-0.958044
0.904419,65,-0.291370,-0.859446,0.052011,0.732052,-0.213375,-0.053105,0.644788,0.031064,-0.190380,0.539489,0.235076,0.076791,0.164534,-0.954867
0.917481,66,-0.290709,-0.859077,0.053470,0.731570,-0.212020,-0.054142,0.645695,0.025563,-0.192384,0.536983,0.237172,0.105520,0.151163,-0.953816
0.931946,67,-0.289964,-0.858391,0.056043,0.730136,-0.211019,-0.055122,0.647561,0.019615,-0.200104,0.537439,0.227550,0.123062,0.125748,-0.957739
0.945068,68,-0.289883,-0.857913,0.057977,0.728760,-0.211364,-0.054439,0.649054,0.015348,-0.207221,0.538387,0.221877,0.125821,0.102449,-0.961480
0.958862,69,-0.289807,-0.857194,0.060646,0.726718,-0.211565,-0.052160,0.651460,0.012062,-0.218478,0.542892,0.203651,0.116110,0.080301,-0.968812
0.972900,70,-0.289546,-0.856326,0.063075,0.724553,-0.211003,-0.050674,0.654166,0.010259,-0.234279,0.552611,0.151041,0.098669,0.078606,-0.980445
0.986694,71,-0.289407,-0.855806,0.065228,0.723150,-0.210045,-0.051233,0.655980,0.010102,-0.251093,0.564320,0.069233,0.093167,0.110259,-0.987102
1.000427,72,-0.288758,-0.855063,0.066812,0.721630,-0.208838,-0.053544,0.657852,0.010805,-0.271674,0.576375,-0.024868,0.091635,0.156801,-0.983056
1.014648,73,-0.288404,-0.854526,0.068392,0.720614,-0.208568,-0.054497,0.658972,0.009971,-0.292369,0.584370,-0.096471,0.092632,0.181565,-0.974242
1.028625,74,-0.288334,-0.854020,0.070224,0.719507,-0.209184,-0.053986,0.660028,0.007890,-0.312976,0.589654,-0.152487,0.099775,0.191046,-0.964518
1.042053,75,-0.287664,-0.853004,0.070882,0.718233,-0.210396,-0.052515,0.661149,0.004143,-0.335900,0.592928,-0.204196,0.111321,0.181018,-0.955586
1.056641,76,-0.287925,-0.852806,0.072924,0.717181,-0.211571,-0.050850,0.662045,-0.000046,-0.359978,0.594835,-0.258246,0.121204,0.159358,-0.945105
1.070129,77,-0.288021,-0.852617,0.074635,0.716493,-0.211748,-0.049713,0.662819,-0.002810,-0.384487,0.595670,-0.311493,0.118652,0.141831,-0.932083
1.084045,78,-0.288105,-0.852270,0.075048,0.716204,-0.211011,-0.049449,0.663386,-0.003740,-0.408656,0.594605,-0.357322,0.102642,0.119623,-0.920585
1.098083,79,-0.288161,-0.852016,0.075561,0.715797,-0.210205,-0.050182,0.664026,-0.003924,-0.429382,0.593002,-0.392324,0.091610,0.103059,-0.909433
1.112061,80,-0.288125,-0.851708,0.075881,0.715395,-0.210384,-0.050487,0.664379,-0.002900,-0.446359,0.589753,-0.413075,0.084422,0.106877,-0.900455
1.125793,81,-0.287857,-0.850968,0.076008,0.714941,-0.211268,-0.049455,0.664665,-0.001615,-0.454502,0.586651,-0.397100,0.091885,0.147748,-0.901132
1.139526,82,-0.287951,-0.850842,0.077552,0.714286,-0.212122,-0.047919,0.665210,-0.001617,-0.461871,0.585370,-0.382779,0.107275,0.178237,-0.900113
1.154236,83,-0.288141,-0.850415,0.078634,0.713179,-0.212447,-0.046712,0.666378,-0.000016,-0.468190,0.583955,-0.371525,0.111186,0.195709,-0.900725
1.167847,84,-0.288341,-0.849948,0.078896,0.712593,-0.212474,-0.046130,0.667037,0.003948,-0.477470,0.582511,-0.381119,0.091946,0.189239,-0.900268
1.181641,85,-0.288468,-0.849676,0.078618,0.712695,-0.212387,-0.046003,0.666965,0.008594,-0.487792,0.581391,-0.395625,0.061385,0.159636,-0.902347
1.195496,86,-0.288481,-0.849487,0.078159,0.713090,-0.212079,-0.045721,0.666659,0.013064,-0.496329,0.581075,-0.402485,0.032946,0.131199,-0.905377
1.209351,87,-0.288597,-0.849097,0.077462,0.713063,-0.212236,-0.045411,0.666659,0.016850,-0.501371,0.581456,-0.399713,0.015721,0.121754,-0.908383
1.223022,88,-0.288639,-0.849081,0.078066,0.712764,-0.212595,-0.044692,0.666913,0.018919,-0.502868,0.580799,-0.392898,0.023847,0.139588,-0.908613
1.236938,89,-0.289038,-0.848284,0.077917,0.712332,-0.213266,-0.043029,0.667270,0.018993,-0.503976,0.579554,-0.391469,0.044696,0.156265,-0.905724
1.250977,90,-0.289440,-0.847514,0.077268,0.712188,-0.213556,-0.041804,0.667409,0.017835,-0.502376,0.578658,-0.390439,0.070299,0.166304,-0.902751
1.264771,91,-0.289519,-0.847385,0.076719,0.712368,-0.213071,-0.042388,0.667335,0.020241,-0.503185,0.578761,-0.393467,0.060910,0.164898,-0.902376
1.278748,92,-0.289587,-0.846948,0.074217,0.712537,-0.212652,-0.043230,0.667234,0.024081,-0.504963,0.579259,-0.395946,0.040508,0.165818,-0.902270
1.293274,93,-0.289611,-0.847059,0.074106,0.712600,-0.212368,-0.043401,0.667246,0.028191,-0.505411,0.580424,-0.394600,0.018222,0.164045,-0.903907
1.307007,94,-0.289601,-0.847111,0.073839,0.712724,-0.212350,-0.043395,0.667120,0.029970,-0.504568,0.581073,-0.391342,0.013956,0.160440,-0.906044
