timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
0.000000,0,-0.308194,-0.868688,0.073781,0.728134,-0.178794,-0.060789,0.658907,0.100672,-0.593345,0.542592,-0.456706,-0.056868,-0.128773,-0.878409
0.014282,1,-0.309168,-0.867913,0.073529,0.727864,-0.176115,-0.063777,0.659644,0.105235,-0.574281,0.553786,-0.438184,-0.082497,-0.121293,-0.886835
0.027832,2,-0.308790,-0.866639,0.073727,0.727264,-0.174499,-0.066881,0.660427,0.104798,-0.551800,0.563915,-0.411390,-0.074554,-0.134358,-0.898414
0.042297,3,-0.310076,-0.865694,0.073732,0.727041,-0.173042,-0.069848,0.660749,0.102475,-0.528556,0.572773,-0.385228,-0.059377,-0.154553,-0.907848
0.055603,4,-0.311376,-0.864784,0.073590,0.727160,-0.170560,-0.073727,0.660842,0.099475,-0.503576,0.582020,-0.352818,-0.048012,-0.164267,-0.919908
0.069336,5,-0.313019,-0.863746,0.073375,0.727216,-0.168084,-0.078404,0.660877,0.095067,-0.473421,0.591825,-0.312292,-0.040128,-0.158717,-0.935774
0.083252,6,-0.314798,-0.862859,0.073122,0.727491,-0.165658,-0.083462,0.660566,0.089486,-0.437355,0.599987,-0.267518,-0.036224,-0.135189,-0.953334
0.097656,7,-0.316077,-0.862162,0.072671,0.728363,-0.162613,-0.088195,0.659747,0.086714,-0.404098,0.605587,-0.224702,-0.040474,-0.104512,-0.967961
0.111389,8,-0.316499,-0.861426,0.071938,0.729178,-0.158987,-0.093711,0.658969,0.084155,-0.367474,0.607996,-0.171373,-0.048858,-0.069957,-0.981504
0.125794,9,-0.318371,-0.861136,0.071923,0.729159,-0.155847,-0.100043,0.658810,0.081286,-0.329419,0.606218,-0.107819,-0.051058,-0.032375,-0.992331
0.139160,10,-0.320447,-0.861026,0.071649,0.729454,-0.154366,-0.104396,0.658156,0.078956,-0.290106,0.596563,-0.041375,-0.045278,0.011603,-0.998050
0.153015,11,-0.322890,-0.860847,0.071455,0.730024,-0.154724,-0.107249,0.656980,0.077764,-0.255327,0.585162,0.017843,-0.045444,0.037334,-0.998110
0.166687,12,-0.326066,-0.860656,0.071611,0.730387,-0.157155,-0.109304,0.655660,0.076632,-0.223233,0.568130,0.088944,-0.053719,0.037420,-0.993883
0.180847,13,-0.329600,-0.860250,0.072170,0.730474,-0.160905,-0.110561,0.654441,0.074906,-0.194894,0.548388,0.178837,-0.066233,0.018308,-0.981476
0.194458,14,-0.332993,-0.859710,0.072907,0.730417,-0.165930,-0.109874,0.653365,0.071706,-0.171843,0.526862,0.273643,-0.083312,-0.015073,-0.958098
0.208435,15,-0.336537,-0.859307,0.073865,0.730352,-0.171036,-0.108098,0.652417,0.068028,-0.153355,0.506743,0.346085,-0.102281,-0.046252,-0.931464
0.222473,16,-0.339971,-0.858409,0.074605,0.730301,-0.175833,-0.104785,0.651738,0.064464,-0.147055,0.483578,0.391961,-0.128308,-0.076459,-0.907776
0.236877,17,-0.342981,-0.857453,0.075333,0.729933,-0.178574,-0.103080,0.651677,0.061192,-0.141864,0.464492,0.429645,-0.144516,-0.096137,-0.886159
0.250794,18,-0.345942,-0.856317,0.076042,0.729195,-0.180419,-0.101871,0.652186,0.056941,-0.140812,0.446969,0.469583,-0.148368,-0.119503,-0.862089
0.264771,19,-0.349328,-0.854768,0.076339,0.728471,-0.182352,-0.101547,0.652508,0.052709,-0.143513,0.431977,0.514715,-0.148137,-0.135816,-0.833474
0.278381,20,-0.352671,-0.853088,0.076777,0.727604,-0.184630,-0.101175,0.652892,0.050310,-0.150013,0.421399,0.550352,-0.149390,-0.132637,-0.810681
0.292542,21,-0.355560,-0.851504,0.077867,0.726170,-0.187506,-0.101097,0.653680,0.050362,-0.157928,0.416188,0.563616,-0.151432,-0.119205,-0.803241
