timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
488.897600,35170,-0.054585,-0.559997,0.131755,-0.232452,0.074481,0.189855,0.950986,0.065148,-0.385236,0.280736,-0.373135,0.030936,0.023672,0.926959
488.912000,35171,-0.054575,-0.559966,0.131691,-0.232608,0.074262,0.189919,0.950952,0.064475,-0.386113,0.281033,-0.373314,0.028499,0.028306,0.926835
488.926100,35172,-0.054587,-0.559920,0.131629,-0.232682,0.074123,0.189869,0.950955,0.063921,-0.386747,0.281717,-0.371861,0.023425,0.030989,0.927475
488.939700,35173,-0.054589,-0.559905,0.131592,-0.232875,0.074048,0.189695,0.950948,0.063824,-0.386794,0.282351,-0.370826,0.021499,0.026317,0.928081
488.953600,35174,-0.054565,-0.559901,0.131529,-0.233146,0.073892,0.189508,0.950931,0.063818,-0.387154,0.283278,-0.371659,0.025078,0.016718,0.927880
488.967600,35175,-0.054532,-0.559902,0.131461,-0.233435,0.073921,0.189264,0.950906,0.063409,-0.388237,0.284398,-0.368709,0.027244,0.014709,0.929029
488.981400,35176,-0.054474,-0.559949,0.131445,-0.233800,0.074064,0.188953,0.950867,0.062778,-0.387325,0.285835,-0.365730,0.023660,0.030275,0.929928
488.995100,35177,-0.054439,-0.559997,0.131470,-0.233987,0.074174,0.188814,0.950841,0.062814,-0.385848,0.287082,-0.366521,0.018751,0.041535,0.929293
489.009300,35178,-0.054418,-0.560032,0.131490,-0.234196,0.074177,0.188692,0.950813,0.063544,-0.383335,0.288835,-0.364692,0.016333,0.040482,0.930105
489.022800,35179,-0.054429,-0.560049,0.131511,-0.234330,0.074130,0.188677,0.950787,0.064439,-0.380268,0.291059,-0.360691,0.017406,0.031477,0.931992
489.036800,35180,-0.054489,-0.560084,0.131584,-0.234298,0.073991,0.188928,0.950756,0.065364,-0.374308,0.293200,-0.356700,0.020424,0.018453,0.933814
489.050800,35181,-0.054555,-0.560104,0.131682,-0.234062,0.073880,0.189069,0.950794,0.066784,-0.367690,0.296174,-0.361294,0.019647,0.019574,0.932040
489.064600,35182,-0.054569,-0.560042,0.131775,-0.233758,0.073901,0.189063,0.950869,0.068138,-0.359099,0.299104,-0.370150,0.017078,0.038033,0.928036
489.078300,35183,-0.054569,-0.559988,0.131860,-0.233579,0.074015,0.189167,0.950883,0.070151,-0.348210,0.302294,-0.381927,0.017402,0.054627,0.922413
