timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
461.592100,33204,-0.045545,-0.332481,0.318463,-0.370073,0.005070,0.071140,0.926261,0.102156,-0.350854,0.393042,-0.234840,0.116601,0.100578,0.959760
461.606300,33205,-0.045586,-0.332616,0.318389,-0.369921,0.005035,0.071103,0.926325,0.102834,-0.351919,0.392911,-0.230489,0.119863,0.099466,0.960528
461.620100,33206,-0.045611,-0.332734,0.318333,-0.369738,0.004922,0.071156,0.926394,0.103412,-0.351618,0.393021,-0.227933,0.124786,0.096664,0.960797
461.634500,33207,-0.045631,-0.332848,0.318251,-0.369599,0.004817,0.071126,0.926453,0.103949,-0.352015,0.392785,-0.230597,0.130943,0.090938,0.959901
461.647700,33208,-0.045655,-0.332946,0.318134,-0.369491,0.004851,0.071014,0.926504,0.104186,-0.352100,0.392855,-0.230756,0.136348,0.088335,0.959353
461.661700,33209,-0.045688,-0.333034,0.317981,-0.369492,0.004960,0.070944,0.926509,0.103986,-0.351849,0.392983,-0.228382,0.139665,0.087346,0.959535
461.676500,33210,-0.045746,-0.333117,0.317782,-0.369542,0.005107,0.071083,0.926477,0.103713,-0.350859,0.393586,-0.224670,0.138586,0.088186,0.960490
461.689600,33211,-0.045807,-0.333187,0.317607,-0.369414,0.005107,0.071408,0.926503,0.103613,-0.348993,0.393966,-0.221125,0.134519,0.089149,0.961801
461.703200,33212,-0.045798,-0.333275,0.317614,-0.369327,0.005033,0.071525,0.926529,0.104019,-0.344844,0.394649,-0.218138,0.130772,0.089008,0.963012
461.717400,33213,-0.045775,-0.333385,0.317596,-0.369443,0.005209,0.071315,0.926498,0.104654,-0.340556,0.395232,-0.220748,0.133707,0.084146,0.962451
461.731100,33214,-0.045745,-0.333486,0.317331,-0.369903,0.006153,0.070409,0.926378,0.105025,-0.333439,0.396909,-0.220162,0.136672,0.083337,0.962239
461.744800,33215,-0.045822,-0.333536,0.317174,-0.370180,0.007322,0.069959,0.926293,0.105358,-0.324533,0.398518,-0.226295,0.139750,0.080863,0.960584
461.758600,33216,-0.045949,-0.333600,0.317131,-0.370163,0.007630,0.070503,0.926256,0.105557,-0.312364,0.400753,-0.239270,0.143297,0.078489,0.957108
461.772200,33217,-0.045983,-0.333680,0.317164,-0.370102,0.007376,0.070642,0.926272,0.105539,-0.298746,0.403034,-0.250594,0.147736,0.074851,0.953821
461.786300,33218,-0.046146,-0.333803,0.317227,-0.369994,0.007091,0.070387,0.926337,0.104904,-0.282975,0.404953,-0.265872,0.148086,0.076788,0.949466
461.800000,33219,-0.046424,-0.333889,0.317284,-0.369633,0.006174,0.069605,0.926547,0.104159,-0.265837,0.406738,-0.287319,0.142798,0.082955,0.943491
461.813900,33220,-0.046592,-0.333816,0.317188,-0.369685,0.005862,0.069006,0.926573,0.103843,-0.246375,0.408095,-0.314417,0.135880,0.085997,0.935566
461.827800,33221,-0.046722,-0.333750,0.317107,-0.369980,0.006011,0.068953,0.926458,0.103439,-0.226176,0.408935,-0.338307,0.134428,0.083994,0.927590
461.841900,33222,-0.046900,-0.333627,0.316955,-0.370310,0.006364,0.069019,0.926319,0.102825,-0.203014,0.408735,-0.362825,0.135741,0.078625,0.918559
461.855700,33223,-0.047038,-0.333412,0.316708,-0.370623,0.006879,0.069014,0.926190,0.101847,-0.178357,0.407433,-0.391196,0.137373,0.076317,0.906791
461.869700,33224,-0.047133,-0.333140,0.316394,-0.371227,0.007910,0.068385,0.925987,0.100437,-0.152361,0.404764,-0.422164,0.136106,0.079930,0.892672
461.883600,33225,-0.047257,-0.332941,0.316143,-0.371938,0.009191,0.067557,0.925750,0.098726,-0.125487,0.400345,-0.455304,0.132434,0.087525,0.876070
461.897500,33226,-0.047428,-0.332707,0.316029,-0.372221,0.010070,0.066714,0.925689,0.096531,-0.097744,0.394084,-0.490418,0.127619,0.092906,0.857072
461.911500,33227,-0.047561,-0.332417,0.315907,-0.372543,0.010077,0.066000,0.925610,0.094119,-0.069958,0.386002,-0.524801,0.122089,0.089352,0.837672
461.925700,33228,-0.047633,-0.332084,0.315781,-0.373279,0.010305,0.065236,0.925365,0.091425,-0.041683,0.375503,-0.556690,0.117990,0.078577,0.818536
461.939200,33229,-0.047679,-0.331949,0.315782,-0.373892,0.010344,0.065553,0.925095,0.088483,-0.013838,0.363013,-0.589651,0.114904,0.065981,0.796715
461.953100,33230,-0.047691,-0.331960,0.315816,-0.374090,0.010269,0.066249,0.924966,0.085171,0.012952,0.348359,-0.622107,0.111252,0.059442,0.772705
461.966900,33231,-0.047644,-0.331960,0.315820,-0.374282,0.010252,0.066276,0.924887,0.081816,0.039072,0.332582,-0.654333,0.107511,0.059536,0.746154
461.980900,33232,-0.047544,-0.331961,0.315850,-0.374628,0.010552,0.065604,0.924791,0.077979,0.063548,0.313438,-0.687221,0.104265,0.064939,0.715989
461.994800,33233,-0.047285,-0.332146,0.315947,-0.374943,0.011019,0.064378,0.924744,0.074190,0.087069,0.294000,-0.716456,0.100072,0.070956,0.686761
462.008900,33234,-0.046859,-0.332566,0.316144,-0.374711,0.011760,0.063283,0.924905,0.070362,0.108888,0.272024,-0.744321,0.094640,0.074149,0.656910
462.022700,33235,-0.046354,-0.333197,0.316351,-0.373460,0.013019,0.063512,0.925378,0.066606,0.128811,0.249375,-0.772184,0.088632,0.075517,0.624638
462.036400,33236,-0.045831,-0.334033,0.316619,-0.372227,0.014691,0.062830,0.925896,0.063044,0.147236,0.225764,-0.800140,0.083210,0.081466,0.588401
462.050400,33237,-0.045492,-0.334547,0.316891,-0.372173,0.015896,0.060298,0.926067,0.059737,0.164525,0.201697,-0.826724,0.080392,0.087035,0.549990
462.064300,33238,-0.045215,-0.335056,0.317281,-0.371693,0.015771,0.058803,0.926357,0.056611,0.179318,0.176059,-0.850345,0.078058,0.087484,0.512998
462.078200,33239,-0.044802,-0.335389,0.317710,-0.370082,0.014164,0.059280,0.926998,0.054228,0.192194,0.149668,-0.872056,0.073581,0.083273,0.476624
462.092200,33240,-0.044311,-0.335536,0.318000,-0.368680,0.012738,0.059349,0.927572,0.051878,0.203732,0.123606,-0.891480,0.070715,0.077990,0.440660
462.106000,33241,-0.043780,-0.335399,0.318095,-0.367616,0.011490,0.060081,0.927964,0.049622,0.214163,0.097760,-0.908281,0.067461,0.072268,0.406512
462.119700,33242,-0.043376,-0.335115,0.318022,-0.368088,0.011601,0.060681,0.927737,0.047625,0.221932,0.071077,-0.923401,0.062879,0.065912,0.372872
462.133600,33243,-0.043010,-0.334738,0.317925,-0.368985,0.011900,0.061167,0.927344,0.046264,0.228101,0.044729,-0.938437,0.054616,0.058122,0.336119
462.147500,33244,-0.041951,-0.334011,0.317848,-0.369249,0.011686,0.062952,0.927122,0.045438,0.232706,0.019265,-0.952370,0.044522,0.051157,0.297308
462.161500,33245,-0.040877,-0.333082,0.317549,-0.369752,0.012216,0.064953,0.926777,0.044746,0.237203,-0.005428,-0.964420,0.035684,0.046394,0.257816
462.175500,33246,-0.039908,-0.332149,0.317195,-0.370929,0.014154,0.065833,0.926217,0.045456,0.238093,-0.029873,-0.975675,0.029914,0.042379,0.212997
462.189400,33247,-0.039002,-0.331186,0.316873,-0.372750,0.017047,0.065620,0.925452,0.046327,0.238104,-0.053132,-0.984118,0.026541,0.035076,0.171980
462.203200,33248,-0.038176,-0.330130,0.316550,-0.374505,0.018999,0.065022,0.924747,0.047543,0.236520,-0.076079,-0.990073,0.021390,0.025206,0.136610
462.217400,33249,-0.037356,-0.329014,0.316194,-0.375946,0.020535,0.064695,0.924152,0.048689,0.234771,-0.098582,-0.994642,0.014794,0.013555,0.101410
462.231100,33250,-0.036666,-0.327594,0.315845,-0.377242,0.022126,0.065826,0.923507,0.050930,0.228874,-0.119528,-0.997743,0.002571,-0.004318,0.066968
462.244900,33251,-0.036051,-0.326276,0.315570,-0.378900,0.023644,0.067169,0.922694,0.052997,0.223722,-0.139070,-0.999348,-0.010221,-0.018529,0.029246
462.259100,33252,-0.035563,-0.324987,0.315313,-0.380575,0.025033,0.068146,0.921896,0.055281,0.218033,-0.157168,-0.999587,-0.012887,-0.023506,-0.010333
462.272700,33253,-0.035158,-0.323644,0.315054,-0.382645,0.026482,0.067988,0.921010,0.057684,0.211183,-0.174514,-0.998587,-0.002896,-0.021438,-0.048538
462.286500,33254,-0.034810,-0.322337,0.314805,-0.384854,0.028119,0.067787,0.920055,0.060242,0.203645,-0.190726,-0.996428,0.011141,-0.018474,-0.081641
462.300500,33255,-0.034546,-0.321160,0.314660,-0.387249,0.030014,0.068384,0.918946,0.062541,0.194408,-0.206304,-0.993328,0.027474,-0.018620,-0.110448
462.314300,33256,-0.034344,-0.320244,0.314666,-0.389015,0.031012,0.070325,0.918020,0.064708,0.184005,-0.221053,-0.989278,0.037812,-0.023098,-0.139159
462.328200,33257,-0.034052,-0.319525,0.314711,-0.389591,0.031510,0.070430,0.917750,0.066810,0.172276,-0.234813,-0.984055,0.041505,-0.033115,-0.169755
462.342400,33258,-0.033853,-0.318873,0.314757,-0.390156,0.032331,0.069494,0.917553,0.068451,0.157965,-0.246534,-0.976923,0.038076,-0.049747,-0.204196
462.356000,33259,-0.033763,-0.318493,0.314909,-0.390589,0.033017,0.069592,0.917337,0.069638,0.144433,-0.257549,-0.968388,0.035467,-0.063013,-0.238738
462.370100,33260,-0.033647,-0.318134,0.315171,-0.390532,0.033116,0.069846,0.917339,0.070196,0.129241,-0.266660,-0.960046,0.037190,-0.068941,-0.268655
462.384200,33261,-0.033533,-0.318043,0.315397,-0.389859,0.032382,0.069215,0.917699,0.070695,0.111279,-0.274345,-0.951373,0.046051,-0.068009,-0.296890
