timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
498.467300,35859,-0.078798,-0.554102,0.102129,-0.209998,-0.054168,0.121928,0.968556,-0.338755,-0.343050,0.092537,-0.241018,-0.506332,-0.099781,0.821938
498.481700,35860,-0.078694,-0.553844,0.101453,-0.213320,-0.053400,0.119156,0.968217,-0.339197,-0.344348,0.090524,-0.238894,-0.509482,-0.099927,0.820592
498.495400,35861,-0.078838,-0.553869,0.100814,-0.216464,-0.053446,0.118131,0.967643,-0.339660,-0.345442,0.088640,-0.238039,-0.515047,-0.100575,0.817282
498.509600,35862,-0.079274,-0.553946,0.100240,-0.217427,-0.054176,0.118015,0.967400,-0.340325,-0.346129,0.087682,-0.236383,-0.520093,-0.104684,0.814044
498.523000,35863,-0.079702,-0.553972,0.099728,-0.217433,-0.054321,0.117263,0.967482,-0.340723,-0.347022,0.087150,-0.235892,-0.520125,-0.109531,0.813528
498.536800,35864,-0.080174,-0.554125,0.099305,-0.218059,-0.054067,0.115377,0.967582,-0.341090,-0.348178,0.086411,-0.233931,-0.518070,-0.111297,0.815164
498.550800,35865,-0.080934,-0.554190,0.098969,-0.218523,-0.052860,0.113369,0.967782,-0.341627,-0.349330,0.085647,-0.231813,-0.515377,-0.110314,0.817607
498.564800,35866,-0.081951,-0.554256,0.098952,-0.219175,-0.052086,0.111706,0.967870,-0.342252,-0.350140,0.084847,-0.231267,-0.513935,-0.109356,0.818797
498.578700,35867,-0.083326,-0.554045,0.099034,-0.219183,-0.053747,0.111924,0.967752,-0.342759,-0.351311,0.084009,-0.229110,-0.514379,-0.110195,0.819011
498.592600,35868,-0.084656,-0.553732,0.099197,-0.218245,-0.056196,0.114612,0.967510,-0.343106,-0.352573,0.083253,-0.227228,-0.517807,-0.110479,0.817336
498.606200,35869,-0.085938,-0.553472,0.099622,-0.217937,-0.059062,0.118103,0.966989,-0.343390,-0.353784,0.082497,-0.226081,-0.522577,-0.106240,0.815177
498.620100,35870,-0.086950,-0.553341,0.099986,-0.217890,-0.062590,0.121332,0.966377,-0.343776,-0.355165,0.082430,-0.225230,-0.524866,-0.103142,0.814340
498.634100,35871,-0.088047,-0.553197,0.100591,-0.216495,-0.065423,0.125734,0.965940,-0.343988,-0.356235,0.082075,-0.224844,-0.527198,-0.097535,0.813631
498.647900,35872,-0.089021,-0.553135,0.101103,-0.214765,-0.069426,0.130908,0.965360,-0.344313,-0.357094,0.082293,-0.224710,-0.529824,-0.093153,0.812474
498.661700,35873,-0.089874,-0.552966,0.101552,-0.213093,-0.073338,0.135154,0.964856,-0.344608,-0.357927,0.082965,-0.220954,-0.530365,-0.091705,0.813316
498.675800,35874,-0.090493,-0.552664,0.101866,-0.211494,-0.076790,0.139130,0.964374,-0.345070,-0.358388,0.083944,-0.213117,-0.527363,-0.093312,0.817168
498.689600,35875,-0.090898,-0.552475,0.102087,-0.210731,-0.079444,0.143883,0.963628,-0.345588,-0.357825,0.085090,-0.209133,-0.523842,-0.095226,0.820235
498.703300,35876,-0.091048,-0.552474,0.102230,-0.209866,-0.081017,0.149462,0.962836,-0.346028,-0.356941,0.086603,-0.209989,-0.520863,-0.097341,0.821663
498.717400,35877,-0.090904,-0.552514,0.102350,-0.208025,-0.081806,0.153666,0.962507,-0.346562,-0.355170,0.088686,-0.215700,-0.517241,-0.096213,0.822605
498.731200,35878,-0.090394,-0.552469,0.102406,-0.206432,-0.080717,0.153417,0.962982,-0.347202,-0.352565,0.090361,-0.220647,-0.513814,-0.092182,0.823901
498.745200,35879,-0.089873,-0.552328,0.102351,-0.205469,-0.078227,0.150586,0.963840,-0.348125,-0.348473,0.092178,-0.225482,-0.511512,-0.088222,0.824457
498.759100,35880,-0.089181,-0.552023,0.102168,-0.204407,-0.074544,0.146629,0.964967,-0.349360,-0.341122,0.094604,-0.231099,-0.509381,-0.085306,0.824529
498.772800,35881,-0.088380,-0.551661,0.101941,-0.203934,-0.070422,0.143760,0.965808,-0.350453,-0.331007,0.096961,-0.241215,-0.504094,-0.088193,0.824577
498.786800,35882,-0.087458,-0.551412,0.101495,-0.204070,-0.066309,0.141682,0.966377,-0.351342,-0.318240,0.099310,-0.255928,-0.497869,-0.094986,0.823168
498.800800,35883,-0.086407,-0.551190,0.100854,-0.204556,-0.061775,0.139120,0.966947,-0.352368,-0.302296,0.101473,-0.274571,-0.489588,-0.103108,0.821148
498.814700,35884,-0.085297,-0.551002,0.100038,-0.205250,-0.054976,0.134671,0.967840,-0.353093,-0.283109,0.103080,-0.293503,-0.479687,-0.114535,0.818925
498.828500,35885,-0.084361,-0.550791,0.099320,-0.206115,-0.047246,0.129601,0.968756,-0.352787,-0.260616,0.103860,-0.315151,-0.470644,-0.130889,0.813660
498.842500,35886,-0.083660,-0.550862,0.098474,-0.206246,-0.039371,0.126340,0.969511,-0.351494,-0.235804,0.103897,-0.338981,-0.461594,-0.152366,0.805486
498.856000,35887,-0.083103,-0.550802,0.097827,-0.206233,-0.032396,0.123439,0.970145,-0.348993,-0.208436,0.102883,-0.362689,-0.452034,-0.175788,0.795752
498.870100,35888,-0.082892,-0.550719,0.097257,-0.207081,-0.028912,0.121410,0.970331,-0.344803,-0.179018,0.100714,-0.389616,-0.441231,-0.201916,0.782780
498.883900,35889,-0.082794,-0.550644,0.096878,-0.207584,-0.026825,0.121451,0.970278,-0.338211,-0.148502,0.097313,-0.419797,-0.430147,-0.229809,0.765462
498.897800,35890,-0.082393,-0.550530,0.096611,-0.207671,-0.025667,0.121787,0.970248,-0.330194,-0.118093,0.093376,-0.449092,-0.420353,-0.256533,0.745527
498.911700,35891,-0.082038,-0.550373,0.096619,-0.207500,-0.025877,0.123142,0.970108,-0.320190,-0.086603,0.088559,-0.477043,-0.410031,-0.282436,0.724248
498.925700,35892,-0.081924,-0.550350,0.096958,-0.206907,-0.029114,0.124662,0.969949,-0.305799,-0.053881,0.082060,-0.503651,-0.396382,-0.312764,0.700996
498.939400,35893,-0.081702,-0.550258,0.096915,-0.206745,-0.030307,0.124453,0.969974,-0.290412,-0.022694,0.075180,-0.530957,-0.379199,-0.342234,0.676142
498.953300,35894,-0.081888,-0.550145,0.096996,-0.206296,-0.030329,0.124068,0.970118,-0.274406,0.007063,0.067956,-0.560353,-0.360530,-0.368574,0.648210
498.967400,35895,-0.082166,-0.549989,0.097193,-0.205934,-0.030054,0.123399,0.970289,-0.255756,0.035350,0.059590,-0.591509,-0.340566,-0.389315,0.618519
498.981200,35896,-0.082274,-0.549845,0.097346,-0.205863,-0.029269,0.122255,0.970473,-0.234913,0.061698,0.050444,-0.619963,-0.320893,-0.407241,0.588922
498.995000,35897,-0.082356,-0.549753,0.097514,-0.205425,-0.027718,0.120077,0.970883,-0.213330,0.086272,0.040833,-0.649711,-0.297367,-0.420592,0.559063
499.009200,35898,-0.082589,-0.549675,0.097649,-0.204122,-0.024464,0.116653,0.971662,-0.191635,0.109131,0.030804,-0.681675,-0.270143,-0.430970,0.525934
499.022800,35899,-0.082948,-0.549530,0.097754,-0.203380,-0.021255,0.114181,0.972187,-0.168763,0.129070,0.019908,-0.711986,-0.243247,-0.441093,0.489227
499.036500,35900,-0.083433,-0.549468,0.097859,-0.203914,-0.018800,0.112492,0.972323,-0.145612,0.146701,0.008872,-0.734797,-0.218832,-0.455226,0.452720
499.050700,35901,-0.084028,-0.549445,0.098059,-0.203933,-0.018081,0.112452,0.972337,-0.122216,0.161619,-0.002734,-0.747772,-0.199127,-0.474528,0.419534
499.064600,35902,-0.084276,-0.549388,0.098073,-0.203162,-0.019917,0.113852,0.972300,-0.098977,0.175123,-0.014576,-0.759569,-0.181135,-0.490978,0.386245
499.078300,35903,-0.084696,-0.549250,0.098156,-0.202082,-0.021165,0.114488,0.972423,-0.074950,0.185485,-0.026875,-0.774935,-0.161306,-0.500176,0.351113
499.092300,35904,-0.085369,-0.549146,0.098422,-0.200448,-0.022245,0.114938,0.972685,-0.051433,0.193175,-0.039114,-0.794836,-0.135384,-0.502333,0.312360
499.106100,35905,-0.085813,-0.549035,0.098598,-0.199421,-0.022685,0.114589,0.972927,-0.028307,0.198506,-0.051066,-0.814944,-0.108277,-0.500090,0.272127
499.120100,35906,-0.086210,-0.548827,0.098769,-0.198638,-0.022738,0.114069,0.973147,-0.005646,0.201767,-0.062620,-0.829982,-0.082331,-0.500576,0.231895
499.134200,35907,-0.086469,-0.548665,0.098888,-0.198429,-0.022882,0.113912,0.973204,0.016329,0.202736,-0.073997,-0.838846,-0.060920,-0.505631,0.192260
499.147900,35908,-0.086733,-0.548585,0.099016,-0.198339,-0.023302,0.114762,0.973113,0.037506,0.201779,-0.084771,-0.840679,-0.047155,-0.516558,0.155574
499.161800,35909,-0.086990,-0.548511,0.099069,-0.198151,-0.023780,0.115566,0.973044,0.057916,0.198924,-0.095403,-0.839689,-0.030980,-0.527756,0.124242
499.175900,35910,-0.087165,-0.548354,0.099038,-0.197767,-0.024172,0.117013,0.972940,0.077720,0.193501,-0.105818,-0.841955,-0.006303,-0.531119,0.094786
499.189700,35911,-0.087270,-0.548371,0.099019,-0.197133,-0.024514,0.118927,0.972828,0.097126,0.187074,-0.115829,-0.846291,0.028369,-0.528588,0.059842
499.203500,35912,-0.087204,-0.548353,0.098989,-0.196432,-0.024433,0.119535,0.972897,0.114794,0.177329,-0.125168,-0.849857,0.065802,-0.522544,0.019000
499.217500,35913,-0.087156,-0.548314,0.099036,-0.196107,-0.023789,0.119380,0.972998,0.131607,0.168159,-0.133980,-0.847303,0.085347,-0.523649,-0.024211
499.231600,35914,-0.087063,-0.548257,0.099122,-0.195600,-0.022655,0.119800,0.973075,0.146906,0.157196,-0.141832,-0.839411,0.087045,-0.532426,-0.065845
499.245200,35915,-0.086954,-0.548276,0.099201,-0.195423,-0.022248,0.120700,0.973009,0.160833,0.145035,-0.149057,-0.829983,0.086270,-0.541701,-0.101222
499.259000,35916,-0.086790,-0.548173,0.099283,-0.194955,-0.022656,0.121809,0.972955,0.174290,0.132304,-0.156101,-0.822001,0.099939,-0.545312,-0.130236
499.273000,35917,-0.086505,-0.548040,0.099378,-0.194038,-0.023728,0.123703,0.972874,0.185806,0.117687,-0.162677,-0.813532,0.124968,-0.547138,-0.152280
499.286800,35918,-0.086206,-0.547854,0.099444,-0.193815,-0.023815,0.124130,0.972862,0.195749,0.101566,-0.169195,-0.804974,0.140476,-0.548712,-0.176630
499.300900,35919,-0.085980,-0.547742,0.099444,-0.193913,-0.023437,0.124182,0.972845,0.204422,0.085134,-0.175306,-0.795939,0.139030,-0.551099,-0.208427
499.314800,35920,-0.085636,-0.547628,0.099421,-0.193881,-0.022756,0.124534,0.972822,0.211442,0.067622,-0.180940,-0.786623,0.128364,-0.553287,-0.242116
499.328600,35921,-0.085309,-0.547478,0.099393,-0.193509,-0.021902,0.124946,0.972863,0.217026,0.049888,-0.186003,-0.777926,0.119379,-0.553220,-0.272998
499.342700,35922,-0.085070,-0.547362,0.099343,-0.193247,-0.020949,0.125230,0.972900,0.220714,0.031972,-0.190343,-0.770504,0.118428,-0.549177,-0.301169
499.356400,35923,-0.084964,-0.547277,0.099303,-0.193386,-0.020191,0.125050,0.972912,0.223305,0.015099,-0.193842,-0.765616,0.130793,-0.539811,-0.324544
499.370300,35924,-0.084934,-0.547270,0.099271,-0.193409,-0.020264,0.125269,0.972877,0.225098,-0.001250,-0.196756,-0.761840,0.152950,-0.528835,-0.341381
499.384300,35925,-0.084866,-0.547325,0.099249,-0.193288,-0.020702,0.125665,0.972841,0.226402,-0.016810,-0.198395,-0.756332,0.161154,-0.522079,-0.359757
499.398200,35926,-0.084811,-0.547284,0.099206,-0.193048,-0.021338,0.126108,0.972817,0.227611,-0.029697,-0.199573,-0.749346,0.159078,-0.520856,-0.376676
499.412000,35927,-0.084907,-0.546992,0.099127,-0.192867,-0.022629,0.127785,0.972605,0.227559,-0.041869,-0.199714,-0.742306,0.156953,-0.524356,-0.386520
499.426000,35928,-0.085312,-0.546658,0.099000,-0.192975,-0.025249,0.133899,0.971697,0.226888,-0.051099,-0.199149,-0.735352,0.161208,-0.526106,-0.395577
499.439700,35929,-0.085580,-0.546520,0.098996,-0.192600,-0.026881,0.137307,0.971252,0.226214,-0.058027,-0.197757,-0.728840,0.176836,-0.527087,-0.399625
499.453600,35930,-0.085717,-0.546200,0.098971,-0.192460,-0.027713,0.137307,0.971256,0.224951,-0.062632,-0.195364,-0.719504,0.185844,-0.530139,-0.408325
499.467700,35931,-0.085788,-0.546009,0.098857,-0.192711,-0.027548,0.136727,0.971293,0.225027,-0.061707,-0.192893,-0.710899,0.185462,-0.535560,-0.416416
499.481500,35932,-0.085840,-0.545998,0.098809,-0.193262,-0.026739,0.136056,0.971300,0.225012,-0.059188,-0.190586,-0.705960,0.196642,-0.539179,-0.415017
499.495300,35933,-0.086051,-0.545853,0.098751,-0.193657,-0.026816,0.136341,0.971179,0.224580,-0.051472,-0.187090,-0.705070,0.215918,-0.544482,-0.399743
499.509200,35934,-0.086293,-0.545812,0.098647,-0.193933,-0.027491,0.137438,0.970951,0.224876,-0.041866,-0.183594,-0.707019,0.225125,-0.552574,-0.379612
499.523100,35935,-0.086447,-0.545767,0.098549,-0.194020,-0.028118,0.137456,0.970913,0.224921,-0.031889,-0.179848,-0.712832,0.219361,-0.565438,-0.352182
499.536800,35936,-0.086576,-0.545817,0.098427,-0.194234,-0.028576,0.137765,0.970813,0.223940,-0.020314,-0.175246,-0.723212,0.196189,-0.581094,-0.317497
499.551000,35937,-0.086659,-0.545907,0.098338,-0.194655,-0.028513,0.137665,0.970745,0.221237,-0.007506,-0.169706,-0.732962,0.166649,-0.596892,-0.280561
499.564800,35938,-0.086827,-0.546043,0.098203,-0.194901,-0.028615,0.138412,0.970586,0.217905,0.004583,-0.164379,-0.738509,0.152867,-0.608272,-0.247472
499.578800,35939,-0.086992,-0.546098,0.098072,-0.195075,-0.028745,0.139146,0.970442,0.211787,0.018878,-0.157794,-0.745767,0.149840,-0.613239,-0.212881
499.592700,35940,-0.087271,-0.546123,0.097932,-0.195276,-0.029476,0.140953,0.970119,0.204778,0.034505,-0.150027,-0.754782,0.153010,-0.611837,-0.180408
499.606200,35941,-0.087573,-0.546318,0.097883,-0.195608,-0.030693,0.144330,0.969518,0.196436,0.051373,-0.140792,-0.762527,0.153462,-0.611221,-0.146327
499.620000,35942,-0.087719,-0.546534,0.098120,-0.195886,-0.031987,0.146126,0.969150,0.185968,0.069090,-0.130278,-0.768237,0.144209,-0.614505,-0.106763
499.634400,35943,-0.087941,-0.546690,0.098418,-0.195613,-0.034041,0.148592,0.968761,0.173088,0.086979,-0.118609,-0.772119,0.126447,-0.619732,-0.061442
499.648100,35944,-0.088159,-0.546952,0.098749,-0.195671,-0.036764,0.151414,0.968212,0.158011,0.104530,-0.105713,-0.774416,0.101354,-0.624434,-0.009461
499.662000,35945,-0.088313,-0.547158,0.099034,-0.195481,-0.039412,0.153139,0.967875,0.140442,0.120308,-0.091532,-0.772990,0.070539,-0.628833,0.045606
499.675800,35946,-0.088448,-0.547227,0.099268,-0.195073,-0.041065,0.153388,0.967849,0.121212,0.134736,-0.076660,-0.766825,0.034806,-0.633441,0.097577
499.689700,35947,-0.088450,-0.547201,0.099582,-0.195808,-0.042152,0.151897,0.967889,0.097974,0.146839,-0.060225,-0.756318,-0.006351,-0.637207,0.148018
499.703400,35948,-0.088417,-0.547266,0.099786,-0.196393,-0.042389,0.152071,0.967733,0.072288,0.156249,-0.043166,-0.742767,-0.046492,-0.637331,0.199860
499.717600,35949,-0.088365,-0.547439,0.099986,-0.196641,-0.042673,0.152578,0.967591,0.042699,0.161711,-0.025309,-0.728123,-0.080420,-0.632434,0.251788
499.731400,35950,-0.088332,-0.547511,0.100051,-0.196596,-0.042928,0.152484,0.967603,0.016689,0.168126,-0.009142,-0.712374,-0.110546,-0.622535,0.304555
499.745100,35951,-0.088343,-0.547563,0.100090,-0.196481,-0.042901,0.152373,0.967645,-0.015782,0.166068,0.008549,-0.694210,-0.139393,-0.606028,0.362454
499.759100,35952,-0.088367,-0.547598,0.100141,-0.196305,-0.042648,0.152088,0.967737,-0.048613,0.159087,0.025868,-0.671034,-0.173580,-0.588622,0.416063
499.773000,35953,-0.088339,-0.547660,0.100228,-0.196259,-0.042669,0.151616,0.967819,-0.079546,0.150697,0.042336,-0.644342,-0.208142,-0.570810,0.464410
499.786800,35954,-0.088310,-0.547674,0.100283,-0.196332,-0.042704,0.151096,0.967884,-0.111438,0.136432,0.058216,-0.617039,-0.241391,-0.549905,0.508526
499.801200,35955,-0.088305,-0.547668,0.100319,-0.196405,-0.043149,0.150777,0.967900,-0.143517,0.116371,0.073214,-0.601571,-0.265470,-0.515825,0.549147
499.814900,35956,-0.088357,-0.547788,0.100409,-0.196576,-0.044450,0.151034,0.967766,-0.174069,0.095926,0.087852,-0.588786,-0.286470,-0.474439,0.588366
499.828700,35957,-0.088423,-0.547968,0.100457,-0.197397,-0.046864,0.151736,0.967375,-0.203727,0.069831,0.101875,-0.578890,-0.304413,-0.426438,0.624796
499.843000,35958,-0.088396,-0.548253,0.100484,-0.197898,-0.049415,0.152522,0.967022,-0.231082,0.040016,0.115077,-0.555230,-0.327418,-0.387379,0.659132
499.856200,35959,-0.088311,-0.548468,0.100496,-0.197359,-0.052689,0.153482,0.966808,-0.254773,0.007359,0.125721,-0.500906,-0.353820,-0.364505,0.700743
499.870100,35960,-0.088090,-0.548419,0.100426,-0.197145,-0.052773,0.152239,0.967043,-0.274530,-0.026877,0.131873,-0.423876,-0.376610,-0.361312,0.740235
499.883900,35961,-0.088029,-0.548245,0.100423,-0.197415,-0.052215,0.150708,0.967258,-0.294767,-0.063893,0.133544,-0.374350,-0.391980,-0.348317,0.764780
