timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
0.000000,0,-0.280810,-0.785041,0.057309,-0.444046,0.008083,0.350977,-0.824363,0.069687,-0.356838,0.544459,0.283290,0.101274,0.537035,0.788089
0.014313,1,-0.280066,-0.783240,0.059395,-0.443710,0.009550,0.350953,-0.824538,0.041415,-0.356191,0.525588,0.266856,-0.002967,0.576653,0.772173
0.028137,2,-0.279605,-0.782820,0.061275,-0.443237,0.011052,0.350232,-0.825080,0.013644,-0.352366,0.502750,0.230185,-0.102641,0.611001,0.750438
0.042175,3,-0.278634,-0.782205,0.062833,-0.442318,0.010791,0.350377,-0.825515,-0.013904,-0.339858,0.475999,0.168458,-0.188208,0.619035,0.743636
0.056061,4,-0.277556,-0.781110,0.064028,-0.441468,0.008345,0.350159,-0.826090,-0.039508,-0.319696,0.450292,0.083577,-0.256683,0.606881,0.747545
0.070587,5,-0.275833,-0.779964,0.064955,-0.440604,0.001565,0.352043,-0.825792,-0.063190,-0.285016,0.420995,-0.034176,-0.296423,0.557895,0.774415
0.084320,6,-0.274342,-0.779307,0.065648,-0.438557,-0.005063,0.356228,-0.825072,-0.077197,-0.249812,0.394928,-0.110851,-0.313495,0.484479,0.809143
0.097900,7,-0.272987,-0.777636,0.065943,-0.435921,-0.011726,0.362823,-0.823526,-0.078640,-0.213917,0.373947,-0.141806,-0.303600,0.397133,0.854402
0.111511,8,-0.271968,-0.778085,0.066792,-0.435407,-0.015840,0.366788,-0.821971,-0.077911,-0.184184,0.354678,-0.206820,-0.286473,0.352552,0.866526
0.124939,9,-0.271157,-0.777861,0.067815,-0.434845,-0.018672,0.368860,-0.821281,-0.076840,-0.158060,0.333545,-0.311991,-0.257472,0.328504,0.853496
0.139221,10,-0.270562,-0.776918,0.068877,-0.434349,-0.020764,0.371445,-0.820329,-0.067054,-0.136587,0.313502,-0.444960,-0.187498,0.313940,0.817494
0.153259,11,-0.270079,-0.776039,0.070019,-0.432871,-0.022383,0.374552,-0.819654,-0.059266,-0.118712,0.292108,-0.556735,-0.133426,0.279104,0.770937
0.166473,12,-0.269920,-0.775223,0.071356,-0.431406,-0.022494,0.376624,-0.819474,-0.043457,-0.109071,0.284852,-0.492841,-0.152206,0.228638,0.825631
0.180512,13,-0.269895,-0.773734,0.072922,-0.429829,-0.021053,0.377260,-0.820048,-0.031827,-0.095693,0.287477,-0.442314,-0.119440,0.190671,0.868180
0.194946,14,-0.269901,-0.773148,0.074654,-0.428059,-0.018601,0.375942,-0.821637,-0.019018,-0.086027,0.295635,-0.451335,-0.018088,0.178429,0.874147
0.208527,15,-0.269974,-0.772272,0.076589,-0.426901,-0.014758,0.373072,-0.823623,-0.007331,-0.080657,0.307542,-0.489495,0.155027,0.213289,0.831186
0.222656,16,-0.270003,-0.771563,0.078469,-0.425534,-0.011236,0.370658,-0.825474,0.006425,-0.079804,0.320848,-0.505215,0.348656,0.258658,0.745851
0.235901,17,-0.270276,-0.770802,0.080502,-0.423638,-0.005458,0.368260,-0.827578,0.021033,-0.078491,0.327688,-0.507200,0.473639,0.266798,0.668755
0.249878,18,-0.270397,-0.770495,0.082202,-0.421865,-0.000683,0.366199,-0.829414,0.035641,-0.077513,0.330783,-0.501553,0.535009,0.252131,0.631379
0.263855,19,-0.270434,-0.770332,0.083752,-0.420219,0.006038,0.364310,-0.831058,0.053028,-0.080594,0.336353,-0.471106,0.550584,0.209730,0.656453
0.277405,20,-0.270451,-0.769849,0.085082,-0.418729,0.012770,0.359992,-0.833612,0.073085,-0.085078,0.347228,-0.404633,0.543091,0.142234,0.721868
0.291260,21,-0.270111,-0.768977,0.086132,-0.416770,0.018459,0.355081,-0.836588,0.095868,-0.095582,0.364107,-0.321984,0.533839,0.070796,0.778672
0.304932,22,-0.269564,-0.768265,0.086635,-0.416523,0.022773,0.349559,-0.838927,0.115721,-0.107447,0.382186,-0.250869,0.556707,0.037977,0.791012
0.318756,23,-0.268869,-0.767999,0.086478,-0.416963,0.025066,0.343723,-0.841052,0.134632,-0.126051,0.405974,-0.165392,0.606976,0.046289,0.775940
0.332733,24,-0.268151,-0.768028,0.085925,-0.416110,0.026653,0.340171,-0.842868,0.147538,-0.151239,0.430997,-0.091599,0.632678,0.086632,0.764083
0.346710,25,-0.267303,-0.768543,0.084626,-0.415411,0.026404,0.338983,-0.843699,0.156629,-0.174091,0.454369,-0.021213,0.635825,0.125074,0.761336
0.360992,26,-0.266349,-0.769710,0.082564,-0.414712,0.025216,0.341296,-0.843146,0.158279,-0.203126,0.483021,0.063052,0.584350,0.174266,0.790058
0.375763,27,-0.265716,-0.770590,0.080521,-0.415070,0.025633,0.342729,-0.842376,0.154186,-0.232192,0.510987,0.143427,0.487507,0.199760,0.837772
0.388672,28,-0.265112,-0.771520,0.078448,-0.416411,0.027000,0.341909,-0.842004,0.141964,-0.263076,0.536196,0.212543,0.349189,0.205563,0.889177
0.402832,29,-0.264346,-0.772919,0.075870,-0.419308,0.027492,0.339461,-0.841541,0.124414,-0.297147,0.555222,0.292322,0.210681,0.211564,0.908516
0.416443,30,-0.263453,-0.774659,0.072780,-0.423270,0.025861,0.336112,-0.840953,0.101870,-0.331534,0.563755,0.357908,0.118654,0.270993,0.885655
0.430573,31,-0.262453,-0.776412,0.069390,-0.427798,0.023267,0.332886,-0.840021,0.075291,-0.358848,0.561634,0.350453,0.088796,0.427480,0.828588
