timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
0.000000,0,-0.273886,-0.773046,0.090361,-0.449164,0.021823,0.395787,-0.800705,0.061103,-0.430713,0.598633,0.340097,0.005629,0.653829,0.675877
0.014008,1,-0.272282,-0.774322,0.089089,-0.450063,0.019310,0.396766,-0.799780,0.036871,-0.433380,0.580065,0.322170,-0.081908,0.679001,0.654565
0.028229,2,-0.270197,-0.776566,0.087440,-0.452787,0.016186,0.396585,-0.798400,0.006063,-0.423918,0.558468,0.251066,-0.162264,0.698841,0.649813
0.042206,3,-0.268462,-0.777862,0.085766,-0.455538,0.013543,0.395388,-0.797477,-0.025077,-0.407649,0.539055,0.153751,-0.222582,0.700316,0.660587
0.055969,4,-0.266541,-0.779300,0.083774,-0.458503,0.009211,0.394206,-0.796424,-0.055099,-0.384995,0.517355,0.063351,-0.269498,0.672197,0.686665
0.069519,5,-0.264642,-0.780882,0.081526,-0.461556,0.002693,0.395143,-0.794242,-0.081726,-0.356298,0.492943,-0.004550,-0.305943,0.614672,0.727019
0.083862,6,-0.262682,-0.782620,0.079093,-0.463233,-0.006512,0.399933,-0.790839,-0.101008,-0.322653,0.469360,-0.028813,-0.314588,0.532010,0.785602
0.098358,7,-0.260933,-0.784580,0.076784,-0.464495,-0.016549,0.406428,-0.786630,-0.114380,-0.286847,0.446071,-0.061766,-0.309449,0.460951,0.829428
0.112122,8,-0.259717,-0.786447,0.074795,-0.466092,-0.025275,0.412929,-0.782055,-0.121762,-0.250621,0.424052,-0.142978,-0.296288,0.412385,0.849535
0.125427,9,-0.258950,-0.787783,0.073269,-0.465772,-0.031996,0.420635,-0.777881,-0.124013,-0.216949,0.401082,-0.249908,-0.268662,0.379154,0.849476
0.138825,10,-0.258445,-0.788700,0.072332,-0.465032,-0.035866,0.426569,-0.774918,-0.120451,-0.186493,0.377948,-0.369716,-0.223794,0.345501,0.832980
0.151856,11,-0.258935,-0.789245,0.072764,-0.464999,-0.034375,0.427686,-0.774390,-0.109974,-0.160213,0.351644,-0.505686,-0.171286,0.295889,0.792081
0.166412,12,-0.259385,-0.789407,0.073716,-0.466252,-0.029510,0.423902,-0.775916,-0.098488,-0.136313,0.328536,-0.576977,-0.150211,0.202956,0.776752
0.179993,13,-0.259959,-0.788531,0.075202,-0.468129,-0.022607,0.415263,-0.779680,-0.077488,-0.116786,0.325381,-0.486522,-0.176126,0.117284,0.847656
0.194244,14,-0.259898,-0.788121,0.076457,-0.471063,-0.017791,0.405881,-0.782972,-0.053703,-0.097401,0.338859,-0.441166,-0.095693,0.050947,0.890853
0.208038,15,-0.259588,-0.787489,0.077405,-0.471693,-0.016540,0.401231,-0.785013,-0.028080,-0.090239,0.368006,-0.421163,0.072880,0.075380,0.900904
0.221893,16,-0.259688,-0.787388,0.078505,-0.470898,-0.017329,0.401609,-0.785280,-0.006160,-0.088044,0.393194,-0.421012,0.267405,0.119838,0.858419
0.235352,17,-0.260558,-0.787494,0.078878,-0.468537,-0.018075,0.405825,-0.784508,0.015625,-0.088694,0.407313,-0.456303,0.405675,0.152367,0.777174
0.249481,18,-0.260956,-0.787624,0.079662,-0.466551,-0.018306,0.408219,-0.784445,0.036837,-0.092180,0.419016,-0.460901,0.478538,0.161414,0.729738
0.263245,19,-0.260898,-0.787648,0.081778,-0.464237,-0.017845,0.409141,-0.785347,0.059272,-0.095254,0.436786,-0.408708,0.543304,0.149796,0.717872
0.276886,20,-0.261209,-0.787423,0.085213,-0.460523,-0.016077,0.408765,-0.787763,0.086712,-0.104951,0.465345,-0.287952,0.612125,0.150595,0.720908
0.290985,21,-0.261514,-0.786265,0.088036,-0.456988,-0.013264,0.407026,-0.790769,0.117057,-0.125127,0.499820,-0.122701,0.658892,0.172578,0.721819
0.304840,22,-0.262181,-0.785586,0.090235,-0.454384,-0.010672,0.406323,-0.792668,0.144261,-0.147706,0.527513,0.016709,0.670937,0.177212,0.719834
0.318970,23,-0.262984,-0.784853,0.092295,-0.452055,-0.008148,0.405207,-0.794599,0.167079,-0.176456,0.550572,0.132871,0.640782,0.154464,0.740192
0.332733,24,-0.264006,-0.784079,0.094142,-0.450620,-0.005325,0.404160,-0.795970,0.169809,-0.221281,0.574499,0.230845,0.531439,0.156873,0.799796
0.346710,25,-0.265434,-0.783732,0.095975,-0.450155,-0.002346,0.403087,-0.796791,0.152531,-0.251117,0.596232,0.253374,0.394494,0.196091,0.861234
0.360657,26,-0.266303,-0.783126,0.097247,-0.449811,0.000745,0.402191,-0.797441,0.129562,-0.279328,0.614718,0.281676,0.258439,0.271445,0.883281
0.375183,27,-0.267286,-0.782652,0.098306,-0.450024,0.004312,0.400055,-0.798383,0.107404,-0.315335,0.620710,0.361333,0.165942,0.353460,0.846740
0.388886,28,-0.268331,-0.782234,0.099036,-0.450100,0.007877,0.397812,-0.799433,0.081147,-0.342189,0.612510,0.383769,0.098762,0.433066,0.809581
0.402557,29,-0.269314,-0.782050,0.099323,-0.451622,0.010278,0.394933,-0.799975,0.047102,-0.346878,0.592646,0.298104,0.057634,0.521204,0.797596
0.416657,30,-0.269928,-0.781728,0.099553,-0.452798,0.011229,0.393313,-0.800095,0.022294,-0.345674,0.576876,0.275378,0.009888,0.485784,0.829508
0.430298,31,-0.270739,-0.781390,0.098992,-0.454365,0.010255,0.393222,-0.799265,-0.013012,-0.335463,0.554278,0.241937,-0.097496,0.415996,0.871154
0.443909,32,-0.270316,-0.781953,0.097883,-0.454298,0.007162,0.395647,-0.798139,-0.051046,-0.325858,0.526668,0.194104,-0.232169,0.382267,0.873094
0.457794,33,-0.269656,-0.782799,0.096622,-0.454219,0.004154,0.397634,-0.797217,-0.086287,-0.304695,0.483347,0.099328,-0.335008,0.399846,0.847365
0.472138,34,-0.270817,-0.783194,0.095787,-0.456527,0.001514,0.399095,-0.795176,-0.103452,-0.275842,0.444688,-0.014677,-0.337808,0.428451,0.837914
0.485779,35,-0.271722,-0.784075,0.094103,-0.459711,-0.004160,0.402134,-0.791794,-0.113292,-0.247794,0.418882,-0.094371,-0.312494,0.412419,0.850501
0.499634,36,-0.272007,-0.785168,0.092218,-0.462380,-0.010780,0.406081,-0.788154,-0.112361,-0.203203,0.400297,-0.187158,-0.220503,0.339559,0.895014
0.513611,37,-0.272563,-0.786167,0.090661,-0.464673,-0.016516,0.409230,-0.785071,-0.109538,-0.161911,0.379838,-0.295346,-0.131886,0.278722,0.904263
0.527741,38,-0.273328,-0.786872,0.089526,-0.465970,-0.020406,0.414088,-0.781657,-0.101882,-0.125863,0.356027,-0.393057,-0.055549,0.218366,0.891480
0.541534,39,-0.274223,-0.787504,0.088534,-0.467519,-0.022403,0.418267,-0.778446,-0.092498,-0.097858,0.331249,-0.474778,-0.002493,0.165492,0.864403
0.555054,40,-0.275290,-0.787905,0.087917,-0.469202,-0.022533,0.421184,-0.775852,-0.076265,-0.075771,0.306290,-0.555985,0.053724,0.112296,0.821817
0.569153,41,-0.276296,-0.787702,0.087942,-0.470990,-0.020968,0.421046,-0.774886,-0.053343,-0.060418,0.281433,-0.650367,0.140005,0.044288,0.745292
0.583283,42,-0.277139,-0.786557,0.088210,-0.472467,-0.020459,0.419435,-0.774875,-0.031805,-0.050777,0.259246,-0.729884,0.242340,-0.016090,0.638969
0.597107,43,-0.277628,-0.785598,0.089061,-0.473013,-0.019993,0.416944,-0.775897,-0.007887,-0.059073,0.248483,-0.751445,0.349442,-0.041342,0.558132
0.611267,44,-0.277574,-0.785044,0.089781,-0.471565,-0.019669,0.416679,-0.776929,0.007199,-0.065540,0.245650,-0.748282,0.429390,-0.056113,0.502543
0.624786,45,-0.277375,-0.784297,0.090605,-0.468916,-0.019100,0.417375,-0.778172,0.017983,-0.076709,0.267090,-0.684882,0.506053,-0.043904,0.522418
0.638428,46,-0.277949,-0.782871,0.092183,-0.465294,-0.018757,0.419215,-0.779365,0.025298,-0.081444,0.288210,-0.635602,0.544350,-0.035925,0.546263
0.652802,47,-0.278930,-0.780919,0.094871,-0.460954,-0.016067,0.419320,-0.781942,0.029506,-0.085700,0.315200,-0.595471,0.525976,-0.023784,0.606793
0.666931,48,-0.279469,-0.779956,0.096241,-0.458953,-0.014198,0.418809,-0.783428,0.032033,-0.087979,0.345819,-0.548761,0.506153,-0.001610,0.665333
0.679993,49,-0.280368,-0.778329,0.098389,-0.456992,-0.008664,0.416121,-0.786083,0.032020,-0.091080,0.389007,-0.471276,0.490140,0.050590,0.731507
0.694305,50,-0.281140,-0.777276,0.100240,-0.454694,-0.003813,0.414396,-0.788362,0.032179,-0.097430,0.439009,-0.366977,0.487081,0.122200,0.783037
0.708069,51,-0.281696,-0.776326,0.101443,-0.452211,-0.001324,0.414190,-0.789905,0.033815,-0.110986,0.492818,-0.244106,0.467479,0.197067,0.826462
0.722138,52,-0.282203,-0.775587,0.102270,-0.450933,0.000872,0.412888,-0.791317,0.036950,-0.137611,0.552291,-0.091623,0.413418,0.270138,0.864706
0.736054,53,-0.282747,-0.775282,0.103278,-0.450794,0.003061,0.411772,-0.791972,0.041150,-0.166490,0.603259,0.052664,0.356879,0.324475,0.874403
0.749634,54,-0.283115,-0.775928,0.104024,-0.451649,0.006044,0.410046,-0.792363,0.048077,-0.223110,0.656243,0.252367,0.244422,0.350334,0.868237
0.763947,55,-0.283600,-0.775947,0.104654,-0.451302,0.009504,0.408919,-0.793109,0.061338,-0.289820,0.684332,0.445106,0.120774,0.243064,0.853355
0.777466,56,-0.283925,-0.776096,0.105158,-0.451355,0.012619,0.406820,-0.794114,0.067919,-0.345558,0.697695,0.567906,0.037306,0.147906,0.808835
0.791260,57,-0.283979,-0.776795,0.105213,-0.452868,0.015114,0.403436,-0.794935,0.048341,-0.380534,0.689011,0.491146,0.015545,0.269139,0.828311
0.805481,58,-0.283935,-0.777504,0.105243,-0.454218,0.016006,0.401618,-0.795068,0.043756,-0.393098,0.683589,0.369075,0.077198,0.432638,0.818931
0.819061,59,-0.283624,-0.778374,0.104932,-0.454606,0.014685,0.402385,-0.794484,0.068041,-0.408744,0.678011,0.408829,0.205430,0.429416,0.778627
