timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
0.000000,0,-0.269895,-0.580915,0.191333,0.361672,-0.044690,-0.052722,0.929740,0.194561,-0.572301,0.212358,-0.246971,-0.048678,0.172208,-0.952355
0.014511,1,-0.247244,-0.595556,0.182304,0.379102,0.032149,-0.089486,0.920457,0.173118,-0.575926,0.207934,-0.258314,0.011275,0.136779,-0.956263
0.028046,2,-0.226782,-0.604988,0.171378,0.375424,0.105550,-0.117597,0.913284,0.154219,-0.578554,0.202559,-0.255933,0.064179,0.070128,-0.962009
0.042007,3,-0.209091,-0.613783,0.162054,0.372911,0.161076,-0.131794,0.904225,0.138315,-0.583165,0.196927,-0.251226,0.104505,0.005260,-0.962256
0.055786,4,-0.193941,-0.620316,0.153958,0.371965,0.202322,-0.132674,0.896162,0.127082,-0.588354,0.192508,-0.252309,0.124313,-0.049399,-0.958356
0.069656,5,-0.179896,-0.626680,0.147635,0.378193,0.232320,-0.134919,0.885886,0.119213,-0.594030,0.189212,-0.267147,0.138101,-0.061445,-0.951727
0.083481,6,-0.166061,-0.632380,0.140589,0.386700,0.268761,-0.149433,0.869425,0.110662,-0.599007,0.186220,-0.290347,0.162161,-0.050951,-0.941704
0.097427,7,-0.155921,-0.632066,0.132860,0.384412,0.312112,-0.163092,0.853355,0.100474,-0.600589,0.182282,-0.316422,0.211186,-0.031382,-0.924280
0.111145,8,-0.147428,-0.630524,0.126527,0.372043,0.348224,-0.173489,0.842749,0.087933,-0.600616,0.176244,-0.325553,0.274545,-0.046167,-0.903609
0.125183,9,-0.142688,-0.624583,0.122818,0.345992,0.375868,-0.180105,0.840580,0.078233,-0.597189,0.169673,-0.308133,0.327510,-0.097598,-0.887844
0.138428,10,-0.141104,-0.616679,0.122853,0.321631,0.395262,-0.175329,0.842367,0.074226,-0.591194,0.165292,-0.265746,0.357513,-0.161114,-0.880685
0.152298,11,-0.139020,-0.610510,0.123974,0.308632,0.413010,-0.161510,0.841477,0.073756,-0.585837,0.165062,-0.228850,0.368126,-0.200681,-0.878544
0.166977,12,-0.137062,-0.605010,0.126562,0.304099,0.428886,-0.144786,0.838223,0.074545,-0.582075,0.169961,-0.222115,0.368064,-0.204060,-0.879519
0.180878,13,-0.134528,-0.600576,0.129349,0.301263,0.441976,-0.139379,0.833349,0.072760,-0.579864,0.175458,-0.234194,0.373165,-0.197437,-0.875740
0.194168,14,-0.133146,-0.595258,0.132873,0.293761,0.457958,-0.143774,0.826625,0.069338,-0.576716,0.180374,-0.248448,0.389822,-0.187477,-0.866698
0.208283,15,-0.131553,-0.589879,0.135482,0.278991,0.480982,-0.154192,0.816729,0.064503,-0.573169,0.182985,-0.257986,0.416045,-0.188092,-0.851452
0.221817,16,-0.131043,-0.583289,0.139079,0.252797,0.506384,-0.177793,0.805021,0.057401,-0.566330,0.182441,-0.259252,0.469268,-0.202473,-0.819501
0.235748,17,-0.130210,-0.575569,0.143810,0.226022,0.535470,-0.195613,0.789887,0.050210,-0.557019,0.177108,-0.237734,0.542465,-0.235049,-0.770693
0.249741,18,-0.128196,-0.567366,0.148163,0.206965,0.566478,-0.195990,0.773212,0.044790,-0.547520,0.172824,-0.207988,0.603760,-0.267102,-0.721714
0.263825,19,-0.125981,-0.556796,0.153364,0.187823,0.601691,-0.192329,0.752130,0.040734,-0.534116,0.172239,-0.146441,0.653592,-0.300406,-0.679065
0.277435,20,-0.125013,-0.543276,0.158972,0.158951,0.641532,-0.189220,0.726201,0.035989,-0.519266,0.180604,-0.077594,0.669416,-0.319684,-0.666081
0.291428,21,-0.125049,-0.530738,0.165483,0.134747,0.675427,-0.186965,0.700490,0.030621,-0.507119,0.192924,-0.066814,0.668605,-0.321794,-0.667047
0.305344,22,-0.126695,-0.517482,0.176421,0.119839,0.701103,-0.178505,0.679874,0.024383,-0.493406,0.212101,-0.092708,0.657120,-0.304603,-0.683240
0.319367,23,-0.128320,-0.504849,0.192276,0.115594,0.715257,-0.165779,0.669001,0.017914,-0.479547,0.228442,-0.082559,0.653586,-0.305525,-0.687505
0.333145,24,-0.129520,-0.492721,0.212322,0.111083,0.715887,-0.161900,0.670041,0.011668,-0.465914,0.243515,-0.055067,0.655942,-0.314653,-0.683887
