timestamp,frame,left_pos_x,left_pos_y,left_pos_z,left_rot_x,left_rot_y,left_rot_z,left_rot_w,right_pos_x,right_pos_y,right_pos_z,right_rot_x,right_rot_y,right_rot_z,right_rot_w
317.129100,22833,-0.088544,-0.302656,0.150251,0.655138,0.180216,0.041449,-0.732529,0.018815,-0.321454,0.138528,0.694266,-0.009958,0.080725,-0.715107
317.143700,22834,-0.088608,-0.302616,0.150310,0.655045,0.180350,0.041559,-0.732573,0.019144,-0.321316,0.138581,0.694487,-0.003371,0.070159,-0.716068
317.157300,22835,-0.088695,-0.302561,0.150370,0.655006,0.180552,0.041930,-0.732537,0.019783,-0.321357,0.138082,0.693796,-0.005433,0.064424,-0.717264
317.171100,22836,-0.088823,-0.302520,0.150412,0.655082,0.180846,0.042187,-0.732381,0.020279,-0.321420,0.138398,0.690517,-0.008889,0.073816,-0.719485
317.184600,22837,-0.088953,-0.302477,0.150457,0.655248,0.181411,0.042223,-0.732091,0.020120,-0.321666,0.138517,0.686553,-0.013840,0.080023,-0.722530
317.198700,22838,-0.089021,-0.302436,0.150510,0.655223,0.181647,0.041868,-0.732076,0.020062,-0.321381,0.138567,0.682319,-0.019707,0.084348,-0.725905
317.212600,22839,-0.089055,-0.302394,0.150556,0.655104,0.181552,0.041619,-0.732220,0.019839,-0.321107,0.138663,0.678824,-0.022847,0.091296,-0.728245
317.226100,22840,-0.089020,-0.302369,0.150701,0.654737,0.181020,0.041204,-0.732703,0.019173,-0.321115,0.139290,0.675980,-0.022652,0.095867,-0.730307
317.239800,22841,-0.088599,-0.302533,0.151117,0.653179,0.179385,0.039914,-0.734564,0.018276,-0.320849,0.139976,0.673708,-0.018364,0.093149,-0.732874
317.253700,22842,-0.088015,-0.302741,0.151473,0.650468,0.176851,0.036591,-0.737751,0.018250,-0.320531,0.140484,0.671489,-0.013645,0.089520,-0.735461
